F c 1 c c c ( Br ) c c 1 . [Br-] . [Mg] 	F c 1 c c c ( [Mg] Br ) c c 1
C C O . N C ( = S ) N c 1 n n c s 1 	C S C ( N ) = N c 1 n n c s 1
C = C C ( = O ) O . C C C ( C ) ( C ) C 	C = C C ( = O ) O C C C C
Cl C C 1 C O 1 . O C C Cl 	O C ( C Cl ) C O C C Cl
C C C O . Cl C C 1 C O 1 	C C C O C C ( O ) C Cl
C 1 C O C O 1 . C O C O C 	C O C O C C O C O C
Br C C C C c 1 c c c c c 1 . C N C 	C N ( C ) C C C C c 1 c c c c c 1
C 1 = C O C C C 1 . O C C C C C O 	O C C C C C O C 1 C C C C O 1
C C C N . Cl C C O c 1 c c c c c 1 	C C C N C C O c 1 c c c c c 1
C C C C / C = C \ C C C C C C C C C C O 	C C C C C # C C C C C C C C C C C O
Br C C C Br . O c 1 c c c ( Cl ) c c 1 	Cl c 1 c c c ( O C C C Br ) c c 1
N C C N C C N C C N C C N 	N C C N C C N C C N C C N
Br C C c 1 c c c 2 c ( c 1 ) C C O 2 	Br C C c 1 c c c 2 o c c c 2 c 1
N N c 1 c c c c c 1 C ( = O ) O 	N N c 1 c c c c c 1 C ( = O ) O
C = C c 1 c c c c c 1 C C ( C ) C 	C C c 1 c c c c c 1 C C ( C ) C
C # C C O . Cl C O C c 1 c c c c c 1 	C # C C O C c 1 c c c c c 1
C # C C O . Cl C O C c 1 c c c c c 1 	C # C C O C c 1 c c c c c 1
O = C 1 C C C C N 1 . [Li] C C C C 	C C C C 1 C C C N C 1 = O
C O C ( = O ) c 1 s c n c 1 C ( C ) = O 	C C ( = O ) c 1 n c s c 1 C ( = O ) O
C C ( = O ) Cl . C O c 1 c c c c c 1 F 	C O c 1 c c c ( C ( C ) = O ) c c 1 F
C C O C ( = O ) C 1 C ( = S ) N C C 1 C 	C O C ( = O ) C 1 C ( = S ) N C C 1 C
C C C C ( F ) ( F ) C ( = O ) Cl . N N 	C C C C ( F ) ( F ) C ( = O ) N N
C C C C C C ( = O ) O C . N N 	C C C C C C ( = O ) N N
C O C ( = O ) C C C ( C ) C . N N 	C C ( C ) C C C ( = O ) N N
Br C c 1 c c c c ( I ) c 1 . [C-] # N 	N # C C c 1 c c c c ( I ) c 1
O = C = N C C C C C C N = C = O 	O = C N c 1 c c c c c 1
C C C C C Br . N # C C c 1 c c c c c 1 	C C C C C C ( C # N ) c 1 c c c c c 1
C O C Cl . c 1 c c c 2 c ( c 1 ) C C 2 	Cl C c 1 c c c c 2 c 1 C C 2
C N C C N C . Cl c 1 c c c c n 1 	C N C C N ( C ) c 1 c c c c n 1
C 1 C N C C N 1 . Cl c 1 n c c c n 1 	c 1 c n c ( C 2 C N C C N 2 ) n c 1
C C C C N . C S ( = O ) ( = O ) Cl 	C C C C N S ( C ) ( = O ) = O
O = C ( O ) C C 1 = C c 2 c c c c c 2 1 	O C C C 1 = C c 2 c c c c c 2 1
O = C ( O ) C 1 C c 2 c c c c c 2 O 1 	O C C 1 C c 2 c c c c c 2 O 1
C = C C Br . O c 1 c c c ( F ) c c 1 	C = C C O c 1 c c c ( F ) c c 1
O = C ( O ) C C c 1 c c c ( Cl ) c c 1 	O C C C c 1 c c c ( Cl ) c c 1
Br Br . O C C C c 1 c c c ( Cl ) c c 1 	Cl c 1 c c c ( C C C Br ) c c 1
O = C ( O ) c 1 c c c c ( Br ) c 1 	O C c 1 c c c c ( Br ) c 1
C O C Br . O c 1 c c c c c 1 Br 	C O C O c 1 c c c c c 1 Br
C 1 = C O C C C 1 . C = C C ( = O ) O 	C = C C ( = O ) O C 1 C C C C O 1
C = C ( C ) C ( = O ) O . C = C O C C 	C = C ( C ) C ( = O ) O C C O C C
O C C C = C c 1 c c c ( Cl ) c c 1 	O C C C C c 1 c c c ( Cl ) c c 1
C C C C c 1 n c 2 n c c c c 2 [nH] 1 	C C C C c 1 n c 2 c n c c c 2 [nH] 1
C C C C c 1 n c 2 n c c c c 2 [nH] 1 	C C C c 1 n c 2 n c c c c 2 [nH] 1
N . N c 1 c ( Cl ) n c n c 1 Cl 	N c 1 n c n c ( Cl ) c 1 N
C C ( = O ) c 1 c c c n c 1 . O C C O 	C C 1 ( c 2 c c c n c 2 ) O C C O 1
C C c 1 c c c ( O C ) c ( O C ) c 1 	C C c 1 c c c ( O ) c ( O ) c 1
C O C ( = O ) C S c 1 c c c ( C ) o 1 	C c 1 c c c ( S C C ( = O ) O ) o 1
C 1 C C O C 1 . C = C C C C C 	C C C C C ( C ) C 1 C C C O 1
C C ( O ) = S . O = C 1 C C ( O ) C N 1 	C C ( = O ) S C 1 C N C ( = O ) C 1
Br C C C C C Br . [Li] c 1 c c c s 1 	Br C C C C C c 1 c c c s 1
C = C C C [Hg] C C C = C 	C C C = C [Hg] C = C C C
C = C C C C [Hg] C C C C = C 	C = C C C [Hg] C C C = C
C I . O = C 1 C = C C C O 1 . [OH-] 	C O C ( = O ) / C = C \ C C O
C N C . C O c 1 c c c c ( C Cl ) c 1 	C O c 1 c c c c ( C N ( C ) C ) c 1
N c 1 c c c n c 1 N . S = C = S 	S c 1 n c 2 n c c c c 2 [nH] 1
C I . O C C C C C C O 	C O C C C C C C O
C C ( C ) = O . C O C C C C C C O 	C O C C C C C C ( = O ) O
O C 1 C C c 2 c c c c c 2 O 1 	C 1 = C c 2 c c c c c 2 O C 1
O = C 1 C C O c 2 c c c c c 2 1 	C 1 = C c 2 c c c c c 2 O C 1
C C ( C ) = C C = O . C c 1 c c c c c 1 	C 1 = C c 2 c c c c c 2 O C 1
C O [Si] ( C C C Cl ) ( O C ) O C . S 	C O [Si] ( C C C S ) ( O C ) O C
C C ( C ) ( C ) C 1 C C C ( = O ) C C 1 	C C ( C ) ( C ) C 1 C C C ( O ) C C 1
C = C C C C C . C O C ( = O ) C = O 	C C C C = C C C ( O ) C ( = O ) O C
C = C C C C C . C O C ( = O ) C = O 	C C C C = C C C ( O ) C ( = O ) O C
C C C C = C C C ( O ) C ( = O ) O C 	C C C C = C C C ( O ) C ( = O ) O
Br Br . N # C c 1 n c [nH] c 1 C # N 	N # C c 1 n c ( Br ) [nH] c 1 C # N
N C 1 C C C C C 1 . O C ( C Br ) C C Br 	O C 1 C C N ( C 2 C C C C C 2 ) C 1
C C ( = O ) C 1 C C 1 . C N C . C [O-] 	C N ( C ) C = C C ( = O ) C 1 C C 1
C C ( = O ) Cl . C N C C ( = O ) O 	C C ( = O ) N ( C ) C C ( = O ) O
C [Ga+] C . [Li] C C C N ( C C ) C C 	C C N ( C C ) C C C [Ga] ( C ) C
C [As] ( C ) C C C Cl . C [Ga+] C 	C [Ga] ( C ) C C C [As] ( C ) C
C 1 = C O C C C 1 . C = C ( C ) C = C O 	C = C ( C ) C C O C 1 C C C C O 1
C = C ( C ) C C O C 1 C C C C O 1 . C O 	C O C ( C ) ( C ) C C O C 1 C C C C O 1
Br C C Br . O c 1 c c c 2 n o n c 2 c 1 	Br C C O c 1 c c c 2 n o n c 2 c 1
C = C ( C ( = O ) O C ) C 1 C C C C C 1 	C = C ( C O ) C 1 C C C C C 1
C O C C O C Cl . c 1 c c o c 1 	C O C C O c 1 c c o c 1 C
C C = O . O = C c 1 c c o c 1 	O = C C = C c 1 c c o c 1
C O C ( = O ) c 1 c c ( C ) o c 1 C 	C c 1 c c ( C O ) c ( C ) o 1
C C C C C C C C N . O = C ( Cl ) C C Br 	C C C C C C C C N C ( = O ) C C Br
C N C . N C ( = O ) C C C C Br 	C N ( C ) C C C C C ( N ) = O
C = C O C C . O = C ( O ) C S 	C C O C ( C ) S C C ( = O ) O
C C C C S S C C C C . C C S S C C 	C C C C c 1 c c c c c 1 S
Br Br . O c 1 c c c 2 c c c c c 2 n 1 	O c 1 c c c 2 c c ( Br ) c c c 2 n 1
Cl C Cl . O N = C c 1 c c c c c 1 F 	O N = C ( Cl ) c 1 c c c c c 1 F
C c 1 c c c c c 1 . O C c 1 c c c c c 1 	c 1 c c c 2 c c c c c 2 c 1
C C O C ( C Br ) O C C . [C-] # N 	C C O C ( C C # N ) O C C
C = C C O . O = C C ( Cl ) ( Cl ) Cl 	C = C C O C ( O ) C ( Cl ) ( Cl ) Cl
C # C C C C C O . C C C C C C C S 	C C C C C C C S C = C C C C C O
C O . N C C ( = O ) N C C ( = O ) O 	C O C ( = O ) C N C ( = O ) C N
C # C C N C = O . C C [N+] ( = O ) [O-] 	C c 1 c c ( C N C = O ) o n 1
Cl C Br . C n 1 n n n c 1 S 	C n 1 n n n c 1 S C Cl
C . C c 1 n n c ( S ) o 1 . [I-] 	C c 1 n n c ( S C I ) o 1
C c 1 n n c ( S ) s 1 . Cl C Br 	C c 1 n n c ( S C Cl ) s 1
C O C 1 C O C ( c 2 c c c c c 2 ) O C 1 	C O C ( C O ) C O C c 1 c c c c c 1
C # C C C C C C . C O C ( C Br ) O C 	C C C C C C # C C C ( O C ) O C
C # C C Br . O = C ( O ) C C S 	C # C C S C C C ( = O ) O
C # C C C O C C C ( = O ) O 	C # C C O C C C ( = O ) O
C # C C C O . C C O C ( = O ) C Br 	C # C C C O C C ( = O ) O
C # C C C O . C C O C ( = O ) C C Br 	C # C C C O C C C ( = O ) O C C
C # C C C S C C ( = O ) O C 	C # C C C S C C ( = O ) O
C # C C C / C = C / C ( = O ) O C C 	C # C C C / C = C / C ( = O ) O
C # C [Si] ( C ) ( C ) C . Cl C C C I 	C [Si] ( C ) ( C ) C # C C C C Cl
C C C C C C ( = O ) Cl . c 1 c c s c 1 	C C C C C C ( = O ) c 1 c c c s 1
C C C C C C ( = O ) c 1 c c c s 1 	C C C C C C c 1 c c c s 1
C C ( C ) ( C ) C ( = O ) O C Cl . [I-] 	C C ( C ) ( C ) C ( = O ) O C I
C C ( C ) = C C C / C ( C ) = C / C O 	C C ( C ) = C C C C ( C ) C C O
C C ( C ) = C C C / C ( C ) = C / C O 	C C ( C ) = C C C C ( C ) C C = O
Br C c 1 c c c c c 1 . C = C C C O 	C = C C C O C c 1 c c c c c 1
C C 1 ( C ) C O 1 . O C C S 	C C ( C ) ( O ) C S C C O
C C 1 ( C ) C N 1 . O C C S 	C C ( C ) ( N ) C S C C O
C C 1 ( C ) C S C C N 1 . O = N [O-] 	C C 1 ( C ) C S C C N 1 N = O
Cl C C C Br . S c 1 c c n c c 1 	Cl C C C S c 1 c c n c c 1
C 1 = C O C C C 1 . O C C Br 	Br C C O C 1 C C C C O 1
O = C ( Cl ) O C Cl . O C 1 C C C C C 1 	O = C ( O C Cl ) O C 1 C C C C C 1
O = C ( O ) C N ( O ) c 1 c c c c c 1 	O = C ( O ) C N ( O ) c 1 c c c c c 1
C C C Br . C c 1 c c c c ( C ) c 1 O 	C = C C O c 1 c ( C ) c c c c 1 C
Br Br . C O c 1 c ( C ) c c c c 1 C 	C O c 1 c ( C ) c c ( Br ) c c 1 C
C O c 1 c c c ( C # N ) c ( O C ) c 1 	N # C c 1 c c c ( O ) c c 1 O
C C = O . N c 1 c c c c n 1 . [C-] # N 	C C ( C # N ) N c 1 c c c c n 1
C N 1 C C C c 2 c c ( N = O ) c c c 2 1 	c 1 c c c 2 c ( c 1 ) C C C N 2
O = C / C = C \ C O C c 1 c c c c c 1 	O C / C = C / C O C c 1 c c c c c 1
C C ( C ) I . O C c 1 c c c c n 1 	C C ( C ) N 1 C C C C C 1 C O
C C ( C ) ( C C C # N ) C C 1 O C C O 1 	C C ( C ) ( C C = O ) C C C # N
C C C c 1 c c 2 c c c n c 2 [nH] 1 	c 1 c n c 2 [nH] c c c 2 c 1
C C ( C ) N C ( N ) = O . C C C C Br 	C C C C N C ( = O ) N C ( C ) C
C C C c 1 c ( O C ) c c c c 1 O C 	C C C c 1 c ( O ) c c c c 1 O
C C 1 C 2 C C C ( C 2 ) C 1 C O 	C = C 1 C 2 C C C ( C 2 ) C 1 C
N # C C ( Cl ) = C S c 1 n c c c n 1 	N # C C # C S c 1 n c c c n 1
C C C C C C C C C ( C ) = O 	C C C C C C C C C ( C ) O
O = C ( O ) C 1 C = C c 2 c c c c c 2 1 	C 1 = C c 2 c c c c c 2 C 1
C C O . C C O C ( C ) = O . Cl C C Cl 	C C O C ( = O ) C C ( O ) C C
O = C 1 C C 2 C 3 C C C ( C 3 ) C 2 C 1 	O C 1 C C 2 C 3 C C C ( C 3 ) C 2 C 1
O = C 1 C C ( c 2 c c c s 2 ) C N 1 	c 1 c s c ( C 2 C C N C 2 ) c 1
C C O C ( = O ) C C C 1 C C C C C C C 1 	O = C ( O ) C C C 1 C C C C C C C 1
C C ( C ) ( O ) C C C c 1 c c c c c 1 	C C 1 ( C ) C C C c 2 c c c c c 2 1
C # C C S c 1 c c c c c 1 C ( = O ) O 	C # C C S c 1 c c c c c 1 C O
C # C C Br . O C c 1 c c c c c 1 O 	C # C C O c 1 c c c c c 1 C O
C 1 = C c 2 c c c c c 2 C 1 . O = C = O 	O = C ( O ) C 1 = C C c 2 c c c c c 2 1
N # C C 1 ( C C ( = O ) O ) C C C C C 1 	N C C 1 ( C C ( = O ) O ) C C C C C 1
O C c 1 c c c c 2 c c c c ( O ) c 1 2 	c 1 c c c 2 c c c c c 2 c 1
C = C C Br . C O c 1 c c c c c 1 O 	C = C C O c 1 c c c c c 1 O C
O C C C C C c 1 c c c c c 1 	O C C C C C C 1 C C C C C 1
Br c 1 c c c c n 1 . C # C C C C O 	O C C C C # C c 1 c c c c n 1
O C C C C # C c 1 c c c c n 1 	O C C C C C c 1 c c c c n 1
O C C C C # C c 1 c c c c n 1 	O C C C C C C 1 C C C C N 1
O C C C C C C C C c 1 c c c s 1 . [Br-] 	Br C C C C C C C C c 1 c c c s 1
O C C # C c 1 c c c c n 1 	O C C C c 1 c c c c n 1
O = C 1 C = C C C C 1 . [Li] C C C C 	C C C C [C@H] 1 C C C C ( = O ) C 1
Br C c 1 c c c c c 1 . C = C ( C ) C O 	C = C ( C ) C O C c 1 c c c c c 1
C c 1 c ( Cl ) s c 2 c c c c c 1 2 	C c 1 c s c 2 c c c c c 1 2
O C C C C C c 1 c c c c c 1 	O C C C C C C 1 C C C C C 1
Br Br . C C ( C ) [SiH] ( C ) C ( C ) C 	C C ( C ) [Si] ( C ) ( Br ) C ( C ) C
O = C c 1 c c c c ( Cl ) c 1 Cl 	O C c 1 c c c c ( Cl ) c 1 Cl
O = C c 1 c c c c ( C = O ) c 1 	O = C c 1 c c c c ( C O ) c 1
c 1 c n c 2 c ( c 1 ) S C C 2 	c 1 c n c 2 c c s c 2 c 1
C # C C N . O = C = N C C Cl 	C # C C N 1 C C N C 1 = O
C O C 1 ( O C ) C C N C 1 	C O C 1 ( O C ) C C N C 1
C 1 C O C 2 ( C C N C 2 ) O C 1 	C 1 C O C 2 ( C C N C 2 ) O C 1
N C C N c 1 c c c c 2 c c c c c 1 2 	N C C N c 1 c c c c 2 c c c c c 1 2
C 1 C C C N C C 1 . C C O C = O 	O = C N 1 C C C C C C 1
C C C ( C ) ( C ) N = C = S . N # C N 	C C C ( C ) ( C ) N C ( = S ) N C # N
N # C N . S = C = N c 1 c c c c c 1 	N # C N C ( = S ) N c 1 c c c c c 1
N # C N . S = C = N c 1 c c c c c 1 Cl 	N # C N C ( = S ) N c 1 c c c c c 1 Cl
N C ( N ) = O . N c 1 c c c c c 1 N 	O c 1 n c 2 c c c c c 2 [nH] 1
O . O N = C 1 C C S c 2 s c c c 2 1 	O = C 1 N C C S c 2 s c c c 2 1
C C C C O . C [Si] ( C ) ( C ) Cl 	C C C C O [Si] ( C ) ( C ) C
C C C C O . C C [Si] ( Cl ) ( C C ) C C 	C C C C O [Si] ( C C ) ( C C ) C C
C C ( C ) C C C ( = O ) C C C ( C ) C 	C C ( C ) C C C ( O ) C C C ( C ) C
C 1 C O C C N 1 . C = C C ( = O ) O C 	C O C ( = O ) C C N 1 C C O C C 1
O = C ( O ) C = C c 1 c c c n c 1 	O = C ( O ) C C c 1 c c c n c 1
C C C I . C O C ( = O ) [C@@H] ( C ) O 	C C C O C ( C ) C ( = O ) O C
C C C O C ( C ) C C C ( = O ) O 	C C C O [C@H] ( C ) C C C O
C C C C ( C C C C ( = O ) O ) O C 	C O C ( C ) C C C C O
C C C C C O C ( C ) C ( = O ) O C C 	C C C C C O C ( C ) C O
C I . C O C ( C C ( C ) = O ) O C 	C O C ( C C ( C ) ( C ) O ) O C
C = C C C C ( = O ) O . C C O 	C = C C C C ( = O ) O C C
C O C ( C Cl ) O C . O C C C C O 	Cl C C 1 O C C C C O 1
C C ( C ) C ( = O ) c 1 c c c c c 1 	C C ( C ) C ( O ) c 1 c c c c c 1
Cl C c 1 c c c c c 1 . O C C O 	O C C O C c 1 c c c c c 1
C C C C C O . O = P ( Cl ) ( Cl ) Cl 	C C C C C O P ( = O ) ( Cl ) Cl
C C ( = O ) C C ( C ) S c 1 c c s c 1 C 	C C ( = O ) C C S c 1 c c s c 1 C
O = C ( C C Cl ) c 1 c c c c c 1 	O C ( C C Cl ) c 1 c c c c c 1
O C ( C C Cl ) c 1 c c c c c 1 . [I-] 	O C ( C C I ) c 1 c c c c c 1
O C C ( Br ) C ( O ) c 1 c c s c 1 	O C C 1 O C 1 c 1 c c s c 1
F F . F c 1 c c ( F ) n c ( F ) n 1 	F c 1 n c ( F ) c ( F ) c ( F ) n 1
Cl c 1 c c ( Cl ) n c ( Cl ) n 1 . F F 	F c 1 c ( Cl ) n c ( Cl ) n c 1 Cl
C 1 C O C C N 1 . C C ( C ) = C C = O 	C = C ( C ) C = C N 1 C C O C C 1
C C C C C ( C = O ) ( C C ) C O 	C C C C C ( C C ) ( C O ) C O
C = O . C C C C C ( C = O ) C C 	C C C C C ( C = O ) ( C C ) C O
N c 1 n c [nH] n 1 . S c 1 c c c c c 1 	c 1 c c c ( S c 2 n c [nH] n 2 ) c c 1
C 1 C C O C 1 . C C n 1 c c n c 1 	C C n 1 c c n c 1 C = O
C N . Cl c 1 c c n c ( Cl ) n 1 	C N c 1 c c n c ( Cl ) n 1
Br c 1 c n c n c 1 . C # C C C C C O 	O C C C C C # C c 1 c n c n c 1
C I . Cl c 1 n c 2 c c c c c 2 [nH] 1 	C n 1 c ( Cl ) n c 2 c c c c c 2 1
C C ( = O ) N C C N N 1 C = C C = N C 1 	N C C N N 1 C = C C = N C 1
C C I . Cl c 1 n c 2 c c c c c 2 [nH] 1 	C C n 1 c ( Cl ) n c 2 c c c c c 2 1
C N = C = S . N c 1 c c c c c 1 N C C O 	C N c 1 n c 2 c c c c c 2 n 1 C C O
O = C ( O ) c 1 c c c ( Br ) n c 1 	O C c 1 c c c ( Br ) n c 1
O = c 1 c n c 2 c c c c c 2 [nH] 1 	c 1 c c c 2 c ( c 1 ) N C C N 2
C C # N . C C C ( N ) C C N 	C C C 1 C C N C ( C ) N 1
C C # N . C C C ( N ) C C N 	C C C 1 C C N C ( C ) N 1
C C # N . C C C ( N ) C C N 	C C C 1 C C N C ( C ) N 1
C C # N . C C C ( N ) C C N 	C C C 1 C C N C ( C ) N 1
C C C ( N ) C C N . N # C C C C C C # N 	C C C 1 C C N C ( C C C C C # N ) N 1
C 1 = C C C = C 1 . C = O . N # C C N 	N # C C N 1 C C 2 C = C C 1 C 2
C C ( O ) C ( O ) C ( O ) C ( O ) C = O 	C C 1 = C ( O ) C ( = O ) C ( C ) O 1
C c 1 c c c ( N ) c c 1 . [Br-] 	C c 1 c c c ( N ) c ( Br ) c 1
C C C C C C C ( O ) O . Cl 	O C C C C C C C Cl
C C C C N C . O = C ( Br ) C Br 	C C C C N ( C ) C ( = O ) C Br
C C C C N C . O = C ( O ) C C C C C Br 	C C C C N ( C ) C ( = O ) C C C C C Br
C C C C C C O . Cl C [C@H] 1 C O 1 	C C C C C C O C [C@H] 1 C O 1
Br . C c 1 c ( N ) c c c c 1 C O 	C c 1 c ( Br ) c c c c 1 C O
C I . O = C c 1 c c c c 2 c c c c c 1 2 	C C ( O ) c 1 c c c c 2 c c c c c 1 2
C 1 = C C C C 1 . C c 1 c c c c c 1 O 	C c 1 c c c c ( C 2 C C C C 2 ) c 1 O
C N O C . C N S ( = O ) ( = O ) Cl 	C N S ( = O ) ( = O ) N ( C ) O C
C N C C C N . N S ( N ) ( = O ) = O 	C N 1 C C C N S 1 ( = O ) = O
N N . O c 1 n c 2 c c c c c 2 c c 1 Br 	Br c 1 c [nH] n c 1 N c 1 c c c c c 1
C C ( C ) O C ( = O ) O C C Cl . [I-] 	C C ( C ) O C ( = O ) O C C I
C O C ( = O ) C N ( C ) c 1 c c c c c 1 	C N ( C C ( = O ) O ) c 1 c c c c c 1
Br C c 1 c c c c c 1 . O C C C O 	O C C C O C c 1 c c c c c 1
C = C ( Cl ) C # N . N C ( = O ) C S 	N # C C ( Cl ) C S C C ( N ) = O
N # C C ( Cl ) C S C C ( N ) = O 	N # C C S C C ( Cl ) C # N
N C C S . O = C 1 C C C ( = O ) O 1 	O = C ( O ) C C C ( = O ) N C C S
O = C ( O ) C C C ( = O ) N C C S 	O = C 1 C C C ( = O ) N 1 C C S
O = C ( O ) C C C ( = O ) N C C S 	O = C 1 C C C ( = O ) N 1 C C S
N C C C S . O = C 1 C C C C ( = O ) O 1 	O = C ( O ) C C C C ( = O ) N C C C S
C C ( C ) ( C O ) C Br . N # C [S-] 	C C ( C ) ( C O ) C S C # N
C C C ( C C ) ( C O ) C Br . N # C [S-] 	C C C ( C C ) ( C O ) C S C # N
C 1 C C O C 1 . N c 1 n c c c c 1 O 	O = c 1 [nH] c 2 n c c c c 2 o 1
C = C C N C C = C . C C O C = O 	C = C C N ( C = O ) C C = C
C # C C Cl . O c 1 c c c ( O ) c c 1 	C # C C O c 1 c c c ( O ) c c 1
C S c 1 n c c ( F ) c ( S C ) n 1 . N N 	C S c 1 n c c ( F ) c ( N N ) n 1
C C C C ( C C C ) C C C Br 	C = C C C ( C C C ) C C C
C = C C [Mg] Br . C C C C ( = O ) C C C 	C = C C C ( O ) ( C C C ) C C C
C C ( = O ) N C O . O . O = P O P = O 	C C ( = O ) N C P ( = O ) ( O ) O
Br Br . N c 1 c ( F ) c c c c 1 F 	N c 1 c ( F ) c c ( Br ) c c 1 F
C C O C = O . C O c 1 c c c ( N ) c n 1 	C O c 1 c c c ( N C = O ) c n 1
C 1 N C 2 C C 3 C C 1 C C ( C 3 ) C 2 	C 1 C C 2 C C 3 C N C 2 C C 1 3
C O C ( = O ) c 1 o c c c 1 C 	C c 1 c c o c 1 C ( = O ) O
O = C 1 O C C O 1 . O C C ( F ) ( F ) F 	O C C O C C ( F ) ( F ) F
Br Br . N c 1 c c c c c 1 F 	N c 1 c c c ( Br ) c c 1 F
Br Br . N c 1 c c c ( F ) c c 1 F 	N c 1 c ( F ) c c ( F ) c c 1 Br
Br C C 1 C O 1 . C C C C C C C C C C O 	C C C C C C C C C C O C C 1 C O 1
N C C 1 ( O ) C C C c 2 c c c c c 2 1 	N C C 1 = C C C c 2 c c c c c 2 1
S c 1 c c c c c 1 . [Li] c 1 c c c s 1 	c 1 c c c ( S c 2 c c c s 2 ) c c 1
C = C C Br . C = C C c 1 c c c c c 1 O 	C = C C c 1 c c c c c 1 O C = C C
C C O C ( = O ) C 1 C C C ( = O ) N C 1 	O = C 1 C C C ( C O ) C N 1
C O c 1 c c c ( Br ) c c 1 C = O . N O 	C O c 1 c c c ( Br ) c c 1 C # N
C C ( C ) Br . O c 1 c c c c ( Br ) c 1 	C C ( C ) O c 1 c c c c ( Br ) c 1
C O C ( C C 1 C C C C C 1 ) O C 	O = C C C 1 C C C C C 1
C C ( = O ) C = C c 1 c c c c c 1 	C C ( O ) C = C c 1 c c c c c 1
C C ( = O ) C = C c 1 c c c c c 1 	C C ( O ) C = C c 1 c c c c c 1
C C ( C ) ( C O ) C O . O = S ( Cl ) Cl 	C C 1 ( C ) C O S ( = O ) O C 1
C C ( = O ) c 1 c c c c c 1 	C C ( O ) c 1 c c c c c 1
C C ( C ) ( C ) c 1 c c c ( O ) c c 1 	C C ( C ) ( C ) C 1 C C C ( O ) C C 1
Cl C C 1 C C C O 1 . N c 1 c c c c c 1 	c 1 c c c ( N C C 2 C C C O 2 ) c c 1
C C C C C ( = N ) O C C 	C C C C C ( = N ) O C C
Br Br . O = C 1 N C C ( C Cl ) O 1 	O = C 1 O C ( C Cl ) C N 1 Br
Br Br . O = C 1 N C C ( C Br ) O 1 	O = C 1 O C ( C Br ) C N 1 Br
C O c 1 n c ( Cl ) c c c 1 C = O . I I 	C O c 1 n c ( Cl ) c c ( I ) c 1 C = O
O = C c 1 c c 2 c c c c c 2 n c 1 I 	O C c 1 c c 2 c c c c c 2 n c 1 I
C I . C O C ( C N ) O C . S = C = S 	C O C ( C N C ( = S ) S C ) O C
C C O C ( C N ) O C C . C I . S = C = S 	C C O C ( C N C ( = S ) S C ) O C C
C C C C C C O . Cl C C 1 C O 1 	C C C C C C O C C 1 C O 1
C C ( C ) C C C C C O . Cl C C 1 C O 1 	C C ( C ) C C C C C O C C 1 C O 1
C C ( C ) C C C C C O . Cl C C 1 C O 1 	C C ( C ) C C C C C O C C 1 C O 1
C C ( C ) C C C C C O . Cl C C 1 C O 1 	C C ( C ) C C C C C O C C 1 C O 1
C C C = O . C C O C ( C = O ) O C C 	C C O C ( C = C ( C ) C = O ) O C C
C [Si] ( C ) ( C ) Cl . c 1 c o c n 1 	C [Si] ( C ) ( C ) c 1 n c c o 1
N # C c 1 c c n c ( Cl ) n 1 . O = C O 	N C ( = O ) c 1 c c n c ( Cl ) n 1
C O C ( = O ) O . O C C N 1 C C O C C 1 	C O C C N 1 C C O C C 1
C O C ( = O ) O C . C O C C O C C O 	C O C C O C C O C ( = O ) O C
C C ( C ) C C C C ( = O ) O . C O 	C O C ( = O ) C C C C ( C ) C
C = C C C Br . C C O P ( [O-] ) O C C 	C = C C C P ( = O ) ( O C C ) O C C
Br Br . C c 1 c c s c 1 C = O 	C c 1 c c ( Br ) s c 1 C = O
C C C C C C C N C ( = O ) C C C C O 	C C C C C C C N C C C C C O
C C ( = O ) O . N # C c 1 c c c c n 1 	C O C ( = N ) c 1 c c c c n 1
C C ( = O ) O . N # C c 1 c n c c n 1 	C O C ( = N ) c 1 c n c c n 1
C C ( = O ) O . N # C c 1 c c c o 1 	C O C ( = N ) c 1 c c c o 1
C C ( = O ) O . N # C c 1 c c o c 1 	C O C ( = N ) c 1 c c o c 1
C C ( = O ) O . N # C c 1 c c c s 1 	C O C ( = N ) c 1 c c c s 1
C C ( = O ) O . N # C c 1 c c s c 1 	C O C ( = N ) c 1 c c s c 1
C C ( C ) ( C ) C = O . C N C C C N 	C N C C C = N C C ( C ) ( C ) C
C = C C ( = O ) O C . C O P ( O C ) O C 	C O C ( = O ) C C P ( = O ) ( O C ) O C
C # C C ( = O ) O C . C C C C C C C C N 	C # C C ( = O ) N C C C C C C C C
C C 1 ( C ) C C C / C ( = C / C O ) C 1 	C / C = C 1 / C C C C ( C ) ( C ) C 1
C O c 1 c c c c ( C ( C ) [NH3+] ) c 1 	C O c 1 c c c c ( [C@@H] ( C ) N ) c 1
C N ( C ) C C C ( = O ) c 1 c c c c c 1 	C N ( C ) C C C ( O ) c 1 c c c c c 1
C C C = C C ( C = O ) ( C C ) C C C # N 	C C C C C 1 ( C C ) C C C N C 1
C O c 1 c c c ( C ( = O ) O ) c c 1 	O = C ( O ) c 1 c c c ( O ) c c 1
N # C C Cl . O C C ( F ) ( F ) F 	N # C C O C C ( F ) ( F ) F
N # C N ( C C = C Cl ) C C = C Cl 	Cl C = C C N C C = C Cl
C = C C C C C C C C ( F ) C O . [OH-] 	O C C C C C C C C C ( F ) C O
C C ( C ) ( N ) C O . C C C 1 C O 1 	C C C ( O ) C N C ( C ) ( C ) C O
